DHI,DNI,GHI,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Direction,Wind Speed,Time
117,260,192,29,970,60.3,73.46000000000001,36.4,2.1,2000-10-26 16:00:00
4,0,4,27,970,62.57,86.83,36.1,2.0,2000-10-26 17:00:00
0,0,0,26,970,65.5,100.55,37.4,2.0,2000-10-26 18:00:00
0,0,0,25,970,67.06,114.48,41.3,1.9,2000-10-26 19:00:00
0,0,0,24,970,68.85000000000001,128.5,46.6,1.9,2000-10-26 20:00:00
0,0,0,24,970,70.79,142.52,51.8,1.9,2000-10-26 21:00:00
0,0,0,23,970,72.99,156.31,55.900000000000006,1.9,2000-10-26 22:00:00
0,0,0,22,970,75.35000000000001,168.76,59.0,1.8,2000-10-26 23:00:00
0,0,0,22,970,77.72,169.84,60.0,1.7000000000000002,2000-10-27 00:00:00
0,0,0,21,970,80.22,157.83,58.0,1.7000000000000002,2000-10-27 01:00:00
0,0,0,20,970,82.53,144.09,54.3,1.5,2000-10-27 02:00:00
0,0,0,20,970,84.55,130.09,50.3,1.4,2000-10-27 03:00:00
0,0,0,20,970,86.66,116.07,46.6,1.4,2000-10-27 04:00:00
0,0,0,19,970,88.91,102.15,44.5,1.4,2000-10-27 05:00:00
5,0,5,20,970,89.59,88.41,45.3,1.5,2000-10-27 06:00:00
106,280,179,22,970,83.26,75.02,48.3,1.2000000000000002,2000-10-27 07:00:00
164,508,401,25,970,75.35000000000001,62.2,59.5,1.2000000000000002,2000-10-27 08:00:00
200,629,600,28,970,63.91,50.42,68.3,1.8,2000-10-27 09:00:00
212,690,736,29,970,59.38,40.62,67.4,2.0,2000-10-27 10:00:00
228,706,810,30,970,56.21,34.53,63.3,2.0,2000-10-27 11:00:00
229,724,829,30,970,54.65,34.2,58.900000000000006,2.0,2000-10-27 12:00:00
221,698,758,30,970,53.93,39.77,54.1,2.0,2000-10-27 13:00:00
199,634,613,30,970,54.120000000000005,49.27,46.6,2.0,2000-10-27 14:00:00
168,524,423,29,970,55.88,60.89,39.6,1.9,2000-10-27 15:00:00
123,251,194,27,970,62.84,73.63,36.1,1.7000000000000002,2000-10-27 16:00:00
7,0,7,25,970,69.81,86.98,33.1,1.6,2000-10-27 17:00:00
0,0,0,24,970,71.77,100.68,31.0,1.5,2000-10-27 18:00:00
0,0,0,24,970,72.63,114.6,30.6,1.4,2000-10-27 19:00:00
0,0,0,23,970,73.78,128.62,29.700000000000003,1.4,2000-10-27 20:00:00
0,0,0,22,970,75.24,142.64,24.6,1.4,2000-10-27 21:00:00
0,0,0,21,970,76.74,156.46,16.8,1.5,2000-10-27 22:00:00
0,0,0,21,970,78.56,169.01,9.5,1.6,2000-10-27 23:00:00
0,0,0,20,970,80.24,170.09,3.6,1.7000000000000002,2000-10-28 00:00:00
0,0,0,19,970,81.77,157.94,358.70000000000005,1.8,2000-10-28 01:00:00
0,0,0,19,970,83.02,144.18,359.8,1.6,2000-10-28 02:00:00
0,0,0,18,970,84.31,130.17000000000002,4.3,1.4,2000-10-28 03:00:00
0,0,0,18,970,85.34,116.15,11.0,1.1,2000-10-28 04:00:00
0,0,0,17,970,86.43,102.24,20.4,0.9,2000-10-28 05:00:00
3,0,3,18,970,100.0,88.52,33.4,0.7000000000000001,2000-10-28 06:00:00
107,256,173,21,970,80.13,75.15,51.5,0.5,2000-10-28 07:00:00
165,496,396,24,970,74.04,62.36,61.1,0.4,2000-10-28 08:00:00
201,599,581,27,970,55.120000000000005,50.63,53.0,1.3,2000-10-28 09:00:00
218,672,727,29,970,50.68,40.89,50.5,1.4,2000-10-28 10:00:00
228,702,805,29,970,48.99,34.85,44.8,1.4,2000-10-28 11:00:00
220,721,814,30,970,48.2,34.53,35.800000000000004,1.4,2000-10-28 12:00:00
222,706,763,30,970,48.23,40.06,23.700000000000003,1.3,2000-10-28 13:00:00
199,632,610,29,970,49.01,49.51,6.800000000000001,1.4,2000-10-28 14:00:00
167,521,419,28,970,51.56,61.09,353.3,1.6,2000-10-28 15:00:00
122,244,191,27,970,60.99,73.79,344.5,1.6,2000-10-28 16:00:00
6,0,6,25,970,63.95,87.12,338.3,1.8,2000-10-28 17:00:00
0,0,0,24,970,65.95,100.81,336.40000000000003,1.9,2000-10-28 18:00:00
0,0,0,23,970,66.87,114.71,338.20000000000005,2.0,2000-10-28 19:00:00
0,0,0,22,970,68.2,128.73,341.3,2.1,2000-10-28 20:00:00
0,0,0,22,970,69.67,142.75,344.6,2.1,2000-10-28 21:00:00
0,0,0,21,970,71.08,156.6,347.40000000000003,2.1,2000-10-28 22:00:00
0,0,0,20,970,72.64,169.26,349.70000000000005,2.0,2000-10-28 23:00:00
0,0,0,20,970,73.79,170.34,351.1,1.9,2000-10-29 00:00:00
0,0,0,19,970,74.85000000000001,158.05,351.8,1.8,2000-10-29 01:00:00
0,0,0,19,970,75.62,144.26,351.8,1.7000000000000002,2000-10-29 02:00:00
0,0,0,18,970,76.29,130.24,352.20000000000005,1.6,2000-10-29 03:00:00
0,0,0,18,970,76.76,116.23,354.0,1.6,2000-10-29 04:00:00
0,0,0,18,970,77.24,102.32,357.5,1.5,2000-10-29 05:00:00
2,0,2,19,970,78.36,88.62,2.2,1.5,2000-10-29 06:00:00
112,227,170,21,970,72.66,75.28,6.2,1.2000000000000002,2000-10-29 07:00:00
162,504,395,24,970,68.14,62.52,9.7,0.9,2000-10-29 08:00:00
195,610,581,28,970,56.88,50.84,39.8,1.3,2000-10-29 09:00:00
219,669,723,29,970,54.71,41.15,42.0,1.3,2000-10-29 10:00:00
230,698,801,30,970,53.69,35.17,37.9,1.1,2000-10-29 11:00:00
227,713,813,30,970,53.33,34.86,32.300000000000004,1.1,2000-10-29 12:00:00
218,686,742,30,970,53.68,40.35,25.6,1.0,2000-10-29 13:00:00
200,625,604,30,970,54.63,49.75,17.6,1.1,2000-10-29 14:00:00
167,513,414,29,970,56.84,61.29,12.4,1.2000000000000002,2000-10-29 15:00:00
121,237,187,28,970,61.15,73.96000000000001,10.5,1.3,2000-10-29 16:00:00
5,0,5,26,970,66.69,87.26,10.1,1.3,2000-10-29 17:00:00
0,0,0,25,970,68.74,100.93,8.6,1.2000000000000002,2000-10-29 18:00:00
0,0,0,25,970,69.4,114.82,7.800000000000001,1.2000000000000002,2000-10-29 19:00:00
0,0,0,24,970,75.28,128.83,3.9,1.2000000000000002,2000-10-29 20:00:00
0,0,0,24,970,75.58,142.86,357.6,1.2000000000000002,2000-10-29 21:00:00
0,0,0,23,970,77.07000000000001,156.73,352.40000000000003,1.3,2000-10-29 22:00:00
0,0,0,22,970,75.46000000000001,169.5,350.40000000000003,1.4,2000-10-29 23:00:00
0,0,0,22,970,77.88,170.57,351.3,1.5,2000-10-30 00:00:00
0,0,0,21,970,79.89,158.16,355.20000000000005,1.5,2000-10-30 01:00:00
0,0,0,21,970,81.7,144.34,8.8,1.3,2000-10-30 02:00:00
0,0,0,20,970,83.23,130.32,30.0,1.2000000000000002,2000-10-30 03:00:00
0,0,0,20,970,85.16,116.31,51.1,1.2000000000000002,2000-10-30 04:00:00
0,0,0,20,970,87.45,102.42,66.7,1.3,2000-10-30 05:00:00
5,3,5,21,970,88.5,88.73,76.60000000000001,1.4,2000-10-30 06:00:00
103,281,173,23,970,83.05,75.41,82.2,1.2000000000000002,2000-10-30 07:00:00
162,491,388,26,970,72.98,62.690000000000005,85.80000000000001,1.2000000000000002,2000-10-30 08:00:00
196,609,579,28,970,66.43,51.05,85.80000000000001,1.3,2000-10-30 09:00:00
217,672,721,30,970,62.77,41.42,81.2,1.1,2000-10-30 10:00:00
225,703,797,31,970,61.05,35.49,70.10000000000001,0.9,2000-10-30 11:00:00
300,551,751,31,970,59.85,35.18,49.8,0.8,2000-10-30 12:00:00
362,303,592,31,970,59.370000000000005,40.63,30.1,0.8,2000-10-30 13:00:00
299,297,490,30,970,60.02,49.98,23.700000000000003,0.8,2000-10-30 14:00:00
166,506,408,30,970,61.95,61.48,23.0,0.9,2000-10-30 15:00:00
112,280,189,29,970,67.41,74.12,27.4,0.9,2000-10-30 16:00:00
3,0,3,27,970,72.58,87.39,33.9,0.9,2000-10-30 17:00:00
0,0,0,27,970,80.10000000000001,101.05,44.3,0.9,2000-10-30 18:00:00
0,0,0,26,970,89.99,114.93,52.1,0.9,2000-10-30 19:00:00
0,0,0,25,970,90.57,128.93,50.6,0.9,2000-10-30 20:00:00
0,0,0,25,970,90.93,142.96,44.6,0.9,2000-10-30 21:00:00
0,0,0,24,970,87.5,156.86,40.1,0.9,2000-10-30 22:00:00
0,0,0,23,970,85.87,169.72,36.3,0.9,2000-10-30 23:00:00
0,0,0,23,970,84.46000000000001,170.81,34.1,0.8,2000-10-31 00:00:00
0,0,0,22,970,84.7,158.27,32.5,0.8,2000-10-31 01:00:00
0,0,0,21,970,84.89,144.41,31.5,0.9,2000-10-31 02:00:00
0,0,0,21,970,85.82000000000001,130.39,32.9,0.8,2000-10-31 03:00:00
0,0,0,20,970,87.49,116.39,36.3,0.8,2000-10-31 04:00:00
0,0,0,20,970,88.79,102.51,41.0,0.8,2000-10-31 05:00:00
1,0,1,21,970,98.35,88.84,44.6,0.8,2000-10-31 06:00:00
105,260,170,23,970,84.98,75.54,45.7,0.7000000000000001,2000-10-31 07:00:00
163,499,391,26,970,73.28,62.85,59.5,0.7000000000000001,2000-10-31 08:00:00
195,617,582,29,970,62.25,51.26,62.2,0.8,2000-10-31 09:00:00
217,682,727,30,970,58.05,41.68,50.900000000000006,0.8,2000-10-31 10:00:00
246,673,792,31,970,55.91,35.800000000000004,41.5,0.9,2000-10-31 11:00:00
285,566,746,31,970,54.74,35.5,35.7,1.0,2000-10-31 12:00:00
235,648,725,31,970,54.4,40.91,31.8,1.1,2000-10-31 13:00:00
199,623,598,30,960,55.04,50.21,26.200000000000003,1.2000000000000002,2000-10-31 14:00:00
166,510,409,29,960,57.47,61.66,23.9,1.3,2000-10-31 15:00:00
120,224,181,28,960,61.73,74.27,25.8,1.3,2000-10-31 16:00:00
3,0,3,27,970,66.43,87.52,29.5,1.3,2000-10-31 17:00:00
0,0,0,26,970,71.99,101.16,35.4,1.2000000000000002,2000-10-31 18:00:00
0,0,0,25,970,72.87,115.03,41.6,1.1,2000-10-31 19:00:00
0,0,0,25,970,74.13,129.02,49.7,1.1,2000-10-31 20:00:00
0,0,0,24,970,83.39,143.06,56.8,1.0,2000-10-31 21:00:00
0,0,0,23,970,84.8,156.97,60.400000000000006,1.0,2000-10-31 22:00:00
0,0,0,23,970,89.59,169.94,62.7,0.9,2000-10-31 23:00:00
0,0,0,22,970,87.54,171.03,64.8,0.9,2000-11-01 00:00:00
0,0,0,22,970,89.5,158.37,65.60000000000001,0.9,2000-11-01 01:00:00
0,0,0,21,970,87.92,144.49,66.2,0.8,2000-11-01 02:00:00
0,0,0,21,970,88.85000000000001,130.47,66.8,0.8,2000-11-01 03:00:00
0,0,0,20,970,86.09,116.47,68.7,0.8,2000-11-01 04:00:00
0,0,0,20,970,85.3,102.6,72.8,0.8,2000-11-01 05:00:00
1,0,1,20,970,96.35,88.95,80.0,0.8,2000-11-01 06:00:00
101,309,178,22,970,82.60000000000001,75.68,89.5,0.7000000000000001,2000-11-01 07:00:00
150,540,395,25,970,72.22,63.02,101.1,0.9,2000-11-01 08:00:00
181,656,589,28,970,63.15,51.47,104.0,1.3,2000-11-01 09:00:00
198,718,732,29,970,58.09,41.95,98.9,1.3,2000-11-01 10:00:00
206,745,809,30,970,54.78,36.11,89.10000000000001,1.3,2000-11-01 11:00:00
207,745,811,30,970,53.21,35.82,79.7,1.3,2000-11-01 12:00:00
199,719,740,30,970,53.35,41.19,69.0,1.3,2000-11-01 13:00:00
182,659,603,29,970,55.56,50.44,60.1,1.4,2000-11-01 14:00:00
153,550,413,29,970,59.79,61.85,55.3,1.6,2000-11-01 15:00:00
103,348,197,27,970,58.41,74.42,54.1,1.8,2000-11-01 16:00:00
3,0,3,26,970,67.18,87.65,57.400000000000006,1.9,2000-11-01 17:00:00
0,0,0,25,970,69.84,101.27,64.0,2.0,2000-11-01 18:00:00
0,0,0,24,970,72.07000000000001,115.12,71.8,2.2,2000-11-01 19:00:00
0,0,0,23,970,74.29,129.11,78.80000000000001,2.2,2000-11-01 20:00:00
0,0,0,23,970,76.61,143.15,85.2,2.3000000000000003,2000-11-01 21:00:00
0,0,0,22,970,79.02,157.08,90.8,2.2,2000-11-01 22:00:00
0,0,0,21,970,81.47,170.14,95.4,2.2,2000-11-01 23:00:00
0,0,0,21,970,83.55,171.25,98.5,2.0,2000-11-02 00:00:00
0,0,0,20,970,85.12,158.47,99.9,1.9,2000-11-02 01:00:00
0,0,0,20,970,86.74,144.57,100.4,1.8,2000-11-02 02:00:00
0,0,0,20,970,88.59,130.55,99.9,1.7000000000000002,2000-11-02 03:00:00
0,0,0,19,970,90.5,116.56,98.7,1.7000000000000002,2000-11-02 04:00:00
0,0,0,19,970,93.01,102.7,99.0,1.8,2000-11-02 05:00:00
1,0,1,19,970,93.1,89.06,102.0,1.8,2000-11-02 06:00:00
96,320,175,21,970,88.0,75.81,105.9,1.6,2000-11-02 07:00:00
173,467,384,24,970,75.7,63.190000000000005,112.5,1.7000000000000002,2000-11-02 08:00:00
180,653,586,27,970,65.24,51.68,116.1,1.9,2000-11-02 09:00:00
198,716,729,28,970,60.24,42.21,113.7,1.9,2000-11-02 10:00:00
206,744,806,29,970,56.81,36.42,106.7,1.8,2000-11-02 11:00:00
207,745,809,30,970,55.15,36.13,97.9,1.7000000000000002,2000-11-02 12:00:00
199,719,738,30,970,54.79,41.46,88.0,1.7000000000000002,2000-11-02 13:00:00
182,660,601,29,970,56.02,50.66,81.80000000000001,1.8,2000-11-02 14:00:00
153,549,411,28,970,57.89,62.02,79.80000000000001,1.9,2000-11-02 15:00:00
103,346,195,27,970,63.55,74.56,83.5,1.9,2000-11-02 16:00:00
2,0,2,25,970,69.04,87.77,91.4,2.0,2000-11-02 17:00:00
0,0,0,25,970,71.60000000000001,101.37,102.7,2.2,2000-11-02 18:00:00
0,0,0,24,970,73.86,115.22,113.9,2.3000000000000003,2000-11-02 19:00:00
0,0,0,23,970,76.21000000000001,129.2,122.4,2.3000000000000003,2000-11-02 20:00:00
0,0,0,22,970,78.56,143.23,129.20000000000002,2.2,2000-11-02 21:00:00
0,0,0,22,970,80.49,157.18,135.1,2.0,2000-11-02 22:00:00
0,0,0,21,970,82.10000000000001,170.34,140.3,1.8,2000-11-02 23:00:00
0,0,0,21,970,83.45,171.47,144.70000000000002,1.5,2000-11-03 00:00:00
0,0,0,20,970,84.46000000000001,158.57,147.3,1.2000000000000002,2000-11-03 01:00:00
0,0,0,20,970,85.89,144.65,143.8,0.9,2000-11-03 02:00:00
0,0,0,19,970,87.41,130.62,130.9,0.7000000000000001,2000-11-03 03:00:00
0,0,0,19,970,88.42,116.64,111.4,0.7000000000000001,2000-11-03 04:00:00
0,0,0,18,970,89.94,102.8,94.0,0.8,2000-11-03 05:00:00
1,0,1,19,970,93.91,89.18,84.4,1.0,2000-11-03 06:00:00
96,319,173,22,970,84.69,75.95,80.60000000000001,1.0,2000-11-03 07:00:00
149,536,390,25,970,74.33,63.36,91.1,1.1,2000-11-03 08:00:00
180,653,583,27,970,62.43,51.89,101.3,1.7000000000000002,2000-11-03 09:00:00
198,715,725,29,970,58.7,42.47,102.3,1.9,2000-11-03 10:00:00
206,742,801,30,970,56.44,36.73,100.5,1.9,2000-11-03 11:00:00
246,689,801,30,970,54.99,36.44,97.8,1.8,2000-11-03 12:00:00
198,714,731,30,970,54.76,41.73,94.5,1.8,2000-11-03 13:00:00
